,Q2A1,Q5_1,QQ_1,QQ_2,QQ_3,QQ_4,QQ_5,QQ_6,QQ_7,QQ_8,QQ_9,QQ_10,QQ_11,QQ_12,QQ_13,QQ_14,CQ14_1T,D_COU,D_GEN,Q16_a
885,2.0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,6,7,2,0
886,2.0,1,0,1,1,1,0,1,0,0,0,0,1,1,0,1,1,7,2,1
887,1.0,3,0,1,1,1,1,0,1,0,0,0,0,1,1,1,4,7,1,1
888,2.0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,2,7,2,1
889,4.0,2,0,1,1,0,1,0,0,0,0,1,1,0,0,1,2,7,1,1
890,4.0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,1,2,7,2,1
891,2.0,1,0,1,1,1,1,1,0,0,0,0,1,1,0,1,3,7,2,1
892,2.0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,7,1,1
893,2.0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,3,7,2,1
894,1.0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,7,2,1
895,2.0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,7,2,1
896,3.0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,2,7,1,1
897,3.0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,2,18,2,0
898,3.0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,1,1,7,2,1
899,3.0,1,0,1,0,1,1,0,1,0,0,0,0,1,0,0,2,7,2,1
900,3.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,7,1,1
901,3.0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,7,2,1
902,2.0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,1,2,7,2,1
903,4.0,2,1,1,1,1,1,0,1,1,0,0,1,0,0,1,1,7,2,1
904,4.0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,7,1,1
905,4.0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,1,3,7,1,1
906,2.0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,7,2,1
907,3.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,3,7,2,0
908,1.0,3,0,1,0,1,1,0,0,0,0,0,0,0,0,1,3,7,1,1
909,2.0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,3,7,1,0
910,1.0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,3,7,2,0
911,3.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,2,7,2,1
912,3.0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,2,7,1,1
913,1.0,3,0,1,1,1,0,0,0,0,0,0,0,1,0,0,3,7,2,1
914,2.0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,2,7,2,0
915,2.0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,5,7,2,1
916,2.0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,3,7,2,0
917,2.0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,2,7,1,1
918,2.0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,2,7,1,0
919,2.0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,2,7,2,1
920,2.0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,3,7,2,1
921,2.0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,7,2,0
922,2.0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,4,7,1,1
923,2.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,4,7,2,1
924,2.0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,7,1,1
925,2.0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,2,7,2,0
926,2.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,7,1,0
927,2.0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,3,7,2,1
928,2.0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,2,7,2,1
929,2.0,1,1,1,1,1,1,0,0,1,0,0,0,1,1,1,3,7,1,1
930,2.0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,4,7,2,1
931,2.0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,1,1,7,2,1
932,4.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,7,1,0
933,1.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,7,2,1
934,2.0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,2,7,1,1
935,3.0,3,0,1,1,1,0,0,1,0,0,0,1,1,0,1,2,7,2,0
936,2.0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,3,7,1,1
937,1.0,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,5,7,1,1
938,2.0,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,3,7,1,1
939,1.0,1,0,1,1,1,1,0,0,1,1,1,0,0,0,0,1,7,2,1
940,4.0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,3,7,1,1
941,2.0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,3,7,1,1
942,1.0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,2,18,2,1
943,2.0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,2,7,2,1
944,3.0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,2,7,2,1
945,3.0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,7,1,1
946,1.0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,7,1,1
947,3.0,3,1,1,1,1,1,1,1,0,0,0,0,0,0,1,2,7,2,0
948,3.0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,2,7,2,0
949,2.0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,1,3,7,2,1
950,3.0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,7,2,0
951,2.0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,7,1,1
952,2.0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,2,7,2,1
953,3.0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,7,2,0
954,2.0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,7,2,1
955,2.0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,3,7,2,1
956,2.0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,1,7,1,0
957,1.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,3,7,1,1
958,2.0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,2,7,2,0
959,2.0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,3,7,2,1
960,1.0,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,3,7,1,1
961,2.0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,7,1,1
962,2.0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,1,1,7,1,1
963,2.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,2,7,2,1
964,1.0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,3,7,2,1
965,2.0,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,7,2,0
966,1.0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,7,1,0
967,2.0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,2,18,1,0
968,1.0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,18,1,0
969,1.0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,7,1,1
970,1.0,3,1,1,1,1,0,1,0,0,0,0,0,1,0,0,2,7,1,1
971,1.0,3,1,1,1,1,0,1,0,0,0,0,0,1,0,0,2,7,1,1
972,1.0,2,0,1,1,1,0,1,0,0,0,0,1,1,0,0,2,7,2,1
973,1.0,3,1,1,0,0,0,0,0,0,0,0,0,1,0,0,4,7,2,1
974,3.0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,2,7,2,0
975,3.0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,3,7,2,0
976,1.0,3,1,1,0,0,0,1,0,0,0,0,0,1,0,0,2,7,2,1
977,1.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,7,2,1
978,2.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,2,7,2,1
979,1.0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,2,7,2,1
980,3.0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,2,7,2,1
981,1.0,3,0,1,1,1,1,0,0,0,0,0,0,1,0,0,1,7,2,1
982,1.0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,7,1,1
983,2.0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,2,7,2,1
984,1.0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,18,1,1
985,1.0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,18,2,0
986,2.0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,2,18,2,1
987,2.0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,3,18,2,1
988,3.0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,7,2,0
989,1.0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,7,2,1
990,1.0,2,0,1,1,1,1,0,0,0,0,0,1,0,0,1,5,15,1,1
991,1.0,2,1,1,0,0,0,0,0,0,0,0,1,0,0,1,6,7,1,1
992,2.0,2,1,1,1,1,1,1,1,0,1,0,0,0,0,1,3,18,1,1
993,1.0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,1,5,15,1,1
994,4.0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,5,18,1,1
995,1.0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,2,18,2,1
996,2.0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,2,7,2,1
997,2.0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,4,18,1,1
998,2.0,3,1,1,0,1,1,0,0,0,1,0,0,1,0,0,2,15,2,1
999,2.0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,5,18,1,1
1000,1.0,2,1,1,1,1,0,1,0,0,0,0,0,0,0,1,3,18,1,1
1001,2.0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,3,7,2,1
1002,4.0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,3,18,1,1
1003,2.0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,2,18,1,1
1004,1.0,1,1,1,0,0,1,0,1,0,0,0,1,0,0,1,2,18,2,1
1005,2.0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,4,7,1,1
1006,3.0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,2,18,2,1
1007,2.0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,18,2,1
1008,2.0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,1,1,7,1,1
1009,3.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,18,2,1
1010,2.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,18,2,1
1011,2.0,3,1,1,0,1,1,1,0,0,0,0,0,1,0,1,2,7,1,1
1012,3.0,2,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,18,1,1
1013,2.0,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,3,18,2,1
1014,2.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,2,7,2,1
1015,4.0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,2,18,1,1
1016,3.0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,2,7,2,1
1017,2.0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,3,18,2,1
1018,2.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,3,7,2,1
1019,2.0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,2,18,1,0
1020,3.0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,6,15,2,0
1021,1.0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,2,15,1,1
1022,1.0,1,0,1,1,0,1,0,0,0,1,1,0,0,0,1,4,15,1,1
1023,1.0,3,0,1,1,1,0,1,0,0,0,1,0,1,0,1,4,15,1,1
1024,4.0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,3,18,1,1
1025,1.0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,15,1,1
1026,3.0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,1,5,15,2,1
1027,4.0,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,3,18,1,1
1028,4.0,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,5,15,1,1
1029,4.0,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,4,18,2,1
1030,4.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3,18,2,1
1031,2.0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,2,18,1,1
1032,4.0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,1,18,2,1
1033,1.0,3,0,1,0,1,1,1,0,0,0,0,1,1,0,0,6,15,1,1
1034,1.0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4,15,1,1
1035,2.0,2,1,1,1,1,1,1,0,1,0,0,0,0,0,1,3,18,1,1
1036,4.0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,2,18,1,1
1037,2.0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,1,2,15,2,1
1038,2.0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,2,18,1,1
1039,4.0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,4,18,2,1
1040,1.0,2,0,1,1,1,0,0,0,0,0,0,1,0,0,0,5,15,2,1
1041,2.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,15,1,1
1042,1.0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,4,15,2,1
1043,1.0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,18,2,0
1044,2.0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,5,15,2,1
1045,4.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,18,1,1
1046,2.0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,2,18,2,1
1047,2.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,2,18,1,1
1048,4.0,2,0,1,0,0,0,0,0,0,0,0,0,1,1,0,3,15,1,1
1049,3.0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,2,18,2,1
1050,3.0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,3,18,1,1
1051,1.0,3,1,1,1,1,1,1,0,1,1,0,1,1,1,1,2,15,2,1
1052,2.0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,6,15,1,1
1053,2.0,1,0,1,0,1,1,1,0,0,1,0,0,0,0,1,5,15,2,0
1054,3.0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,3,15,1,1
1055,2.0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,5,15,1,1
1056,2.0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,4,18,1,1
1057,1.0,2,0,1,1,0,0,0,0,0,1,0,1,0,0,0,3,15,1,1
1058,5.0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,4,18,1,1
1059,1.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,3,18,2,1
1060,2.0,2,1,1,1,0,0,0,0,0,0,0,0,0,1,0,3,15,1,1
1061,2.0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,2,18,2,1
1062,1.0,3,1,1,1,1,1,1,1,1,0,0,0,1,0,1,6,18,2,1
1063,1.0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,6,15,1,1
1064,2.0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,4,18,2,1
1065,1.0,2,1,1,1,1,1,1,0,1,1,0,1,1,1,1,4,15,1,1
1066,1.0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,2,15,1,1
1067,2.0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,5,18,1,1
1068,2.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,6,15,1,1
1069,2.0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,3,15,1,1
1070,1.0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,2,15,1,1
1071,1.0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,6,15,1,0
1072,1.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,6,15,1,0
1073,1.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,4,15,1,1
1074,2.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,15,1,0
1075,1.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,5,15,1,1
1076,1.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,15,2,0
1077,1.0,1,0,1,0,0,1,0,0,1,1,1,0,0,1,1,5,15,1,0
1078,2.0,3,0,1,0,0,0,1,1,1,0,0,0,1,0,1,6,15,1,0
1079,1.0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,7,15,1,1
1080,2.0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,5,15,2,1
1081,1.0,3,0,1,0,1,1,1,0,1,0,0,0,1,0,0,1,15,1,1
1082,3.0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,1,6,15,1,1
1083,1.0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,5,7,1,1
1084,3.0,2,0,1,0,1,0,0,0,0,1,0,1,0,0,0,2,15,1,1
1085,2.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,5,18,1,1
1086,1.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,7,2,1
1087,4.0,3,1,1,1,1,0,1,0,0,0,0,1,0,0,1,2,18,1,1
1088,2.0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,1,2,7,2,1
1089,2.0,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,1,7,2,1
1090,2.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,7,2,1
1091,4.0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,3,7,1,1
1092,1.0,2,0,1,1,0,0,0,0,0,0,0,1,0,0,0,2,18,2,1
1093,4.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,3,7,2,1
1094,1.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,7,15,2,1
1095,4.0,2,0,0,1,0,0,0,0,0,0,1,1,0,0,0,5,15,1,1
1096,1.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,7,1,1
1097,2.0,1,0,1,1,1,0,0,0,0,1,1,0,0,0,1,2,15,2,1
1098,1.0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,15,1,1
1099,1.0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,6,15,1,1
1100,1.0,2,0,1,0,1,1,0,1,0,0,0,1,0,0,0,2,15,1,1
1101,3.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,15,2,1
1102,1.0,2,0,1,0,1,1,0,0,0,0,0,1,0,0,0,5,15,1,0
1103,1.0,2,0,1,1,1,0,1,0,0,0,0,1,0,0,0,2,7,2,1
1104,1.0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,15,1,1
1105,3.0,3,0,1,1,1,1,0,0,0,0,0,0,1,0,1,6,15,2,0
1106,2.0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,5,18,2,1
1107,1.0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,15,2,1
1108,3.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,15,1,1
1109,1.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,7,2,1
1110,4.0,2,0,1,1,0,0,0,0,0,0,0,1,0,1,0,3,18,2,1
1111,1.0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,15,1,1
1112,4.0,2,1,1,1,1,0,0,0,0,0,0,1,0,1,0,5,18,1,1
1113,1.0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,1,4,15,1,1
1114,4.0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,15,1,0
1115,4.0,2,0,0,0,1,1,0,0,1,0,0,1,0,0,0,3,15,1,1
1116,1.0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,7,1,1
1117,4.0,2,0,1,1,1,0,0,0,0,0,0,1,0,0,0,2,18,1,1
1118,3.0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,4,15,1,1
1119,2.0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,2,15,1,0
1120,2.0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,2,18,1,1
1121,2.0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,18,1,1
1122,1.0,2,0,1,1,0,0,0,0,0,0,0,1,0,0,0,2,7,1,1
1123,3.0,1,0,1,1,1,1,1,0,1,1,0,0,0,0,1,2,15,2,1
1124,3.0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,2,15,2,0
1125,4.0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,2,18,1,1
1126,2.0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,7,2,1
1127,2.0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,2,7,1,1
1128,2.0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,7,18,2,1
1129,3.0,3,1,1,0,0,1,1,0,0,0,0,0,1,0,0,4,18,1,1
1130,2.0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,2,18,2,1
1131,2.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,3,18,2,1
1132,2.0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,7,2,1
1133,4.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,2,18,1,1
1134,4.0,2,0,1,1,0,0,0,0,0,0,0,1,0,0,0,5,18,1,1
1135,4.0,3,0,1,1,1,0,0,0,0,0,0,0,0,0,1,3,18,2,1
1136,2.0,2,0,1,1,1,0,0,0,0,0,0,0,0,0,1,4,7,2,1
1137,2.0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,4,7,2,1
1138,1.0,3,0,1,0,0,1,1,0,0,0,0,1,1,0,1,1,7,2,1
1139,2.0,2,0,1,1,1,1,0,0,0,0,0,0,0,0,0,2,18,2,1
1140,3.0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,2,15,2,1
1141,2.0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,2,7,2,1
1142,1.0,2,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,18,1,1
1143,2.0,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,1,18,2,0
1144,2.0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,5,7,1,1
1145,4.0,2,0,0,1,0,0,0,1,0,0,0,1,0,0,0,2,18,1,1
1146,4.0,2,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,18,2,1
1147,3.0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,2,7,1,0
1148,1.0,2,0,1,1,1,1,0,0,0,0,0,1,0,0,0,3,7,1,1
1149,4.0,2,0,1,0,1,0,1,0,0,0,0,1,0,0,0,2,7,1,1
1150,4.0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,4,18,2,1
1151,4.0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,4,18,1,1
1152,2.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,15,1,1
1153,2.0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,3,15,1,1
1154,4.0,2,0,1,1,0,1,0,0,0,0,1,0,1,0,0,1,18,1,1
1155,2.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,5,15,2,1
1156,4.0,2,1,1,1,0,0,0,0,0,0,0,1,0,0,0,3,15,1,1
1157,1.0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,4,15,1,1
1158,2.0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,2,18,2,1
1159,4.0,2,0,1,1,1,0,0,0,0,0,0,1,0,0,0,2,18,1,1
1160,4.0,2,0,1,1,0,1,0,0,0,0,0,1,0,0,0,4,15,1,1
1161,2.0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,18,2,1
1162,1.0,2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,4,15,1,1
1163,1.0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,18,1,1
1164,1.0,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,2,18,1,1
1165,4.0,2,0,1,1,0,0,0,0,0,0,0,1,0,0,0,3,15,1,1
1166,2.0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,18,2,1
1167,5.0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,3,18,1,1
1168,3.0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,2,15,2,1
1169,1.0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,18,1,1
1170,4.0,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,2,18,1,1
1171,3.0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,2,18,2,1
1172,2.0,2,0,1,0,1,0,0,0,0,1,0,0,1,0,1,2,15,2,0
1173,4.0,2,1,1,1,1,1,0,0,0,0,0,1,0,0,1,2,18,2,1
1174,4.0,3,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,18,1,1
1175,1.0,2,0,1,1,0,0,0,0,0,0,0,1,0,0,0,3,7,1,1
1176,3.0,1,1,1,1,1,1,0,0,1,1,0,0,1,0,1,2,15,2,1
